isoform	TGPBS1	TGPBS2	TGPBS3	TGPBS4	TGOva1	TGOva2	TGOva3	TGOva4
transcript7641.chr9.nnic	1.63	1.26	1.87	1.13	1.2	1.33	1.73	1.14
transcript6897.chr17.nnic	0.0	0.38	0.11	0.59	0.07	0.05	1.28	0.0
transcript660.chr16.nnic	0.98	3.05	4.81	2.17	2.69	0.92	1.45	1.02
transcript3044.chr1.nnic	21.77	21.32	18.74	21.21	20.32	22.1	20.99	19.61
transcript653.chr14.nic	0.0	2.42	3.82	3.37	2.18	5.88	0.0	2.84
transcript658.chr14.nic	24.71	21.71	27.35	20.75	20.45	23.48	19.74	19.28
transcript106.chrX.nnic	4.0	4.25	2.53	5.39	3.0	5.79	3.16	1.97
transcript87.chrX.nic	0.0	0.0	3.4	4.14	0.0	0.0	0.0	0.0
transcript96.chrX.nic	1.2	0.0	3.3	2.97	0.0	4.29	4.27	0.72
transcript493.chr15.nnic	0.08	0.0	0.0	0.0	0.1	0.08	0.39	0.0
transcript494.chr15.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08
transcript8933.chr7.nnic	33.99	33.1	35.38	26.59	29.11	28.96	32.52	30.96
transcript8935.chr7.nnic	1.79	1.46	1.77	2.13	2.83	0.0	0.3	2.07
transcript12128.chr4.nic	0.0	0.07	0.08	0.07	0.23	0.09	0.16	0.0
transcript12135.chr4.nic	1.85	3.55	2.24	2.35	1.96	2.19	3.77	1.69
transcript8910.chr7.nic	18.16	17.73	19.37	22.99	19.72	17.77	20.03	23.91
transcript3101.chr9.nic	1.38	3.97	3.37	2.71	2.85	1.97	1.37	0.93
transcript149.chr2.nic	33.23	33.83	35.48	35.35	34.37	35.61	32.91	31.45
transcript6036.chr9.nnic	0.74	0.93	2.08	1.0	0.0	0.0	2.51	0.0
transcript2347.chr8.nic	9.76	15.66	14.6	11.82	18.55	12.33	9.99	9.62
transcript3232.chr2.nnic	0.62	1.52	1.48	1.02	0.35	0.9	0.38	0.45
transcript3234.chr2.nnic	0.0	0.12	0.0	0.0	0.2	0.0	0.0	0.0
transcript3237.chr2.nic	0.0	0.31	0.13	0.21	0.08	0.09	0.27	0.08
transcript3230.chr2.nnic	15.52	12.96	18.67	17.05	14.19	14.02	15.36	18.06
transcript83.chr2.nnic	0.0	2.42	0.0	1.49	2.96	0.9	0.0	0.52
transcript2295.chr8.nnic	18.66	14.16	10.54	15.32	16.94	12.87	14.0	10.54
transcript2305.chr8.nic	20.78	22.34	22.81	19.02	19.69	20.16	19.74	25.45
transcript1353.chr10.nic	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0
transcript1355.chr10.nic	0.0	0.0	0.0	0.0	0.0	0.0	1.56	0.0
transcript3803.chr9.nnic	20.29	22.25	18.25	21.14	17.56	16.78	18.15	16.15
transcript259.chr16.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript5300.chr9.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1
transcript5303.chr9.nnic	0.0	0.0	0.08	0.09	0.0	0.24	0.0	0.0
transcript530.chr14.nic	3.55	3.03	1.79	0.95	3.25	1.32	0.08	1.89
transcript539.chr14.nnic	5.06	7.81	4.66	6.35	6.57	5.5	8.79	5.39
transcript10831.chr9.nnic	0.08	0.37	0.08	0.19	0.09	0.26	0.17	0.18
transcript10847.chr9.nnic	2.82	1.49	0.0	0.82	2.7	2.31	1.02	0.94
transcript10848.chr9.nnic	5.54	13.33	6.3	17.55	10.89	14.99	6.23	0.0
transcript10849.chr9.nnic	7.99	7.28	6.69	3.26	2.29	1.21	9.57	8.11
transcript10871.chr9.nnic	5.31	2.11	5.06	7.36	5.9	6.38	3.88	7.47
transcript10872.chr9.nnic	3.13	2.17	3.93	3.81	3.72	5.89	5.44	2.07
transcript10873.chr9.nnic	17.7	15.64	17.81	10.53	11.66	11.41	16.41	25.26
transcript10886.chr9.nnic	4.76	6.34	4.92	4.18	4.95	7.1	2.64	5.22
transcript10890.chr9.nnic	41.21	38.86	37.26	34.17	44.49	41.15	36.32	39.09
transcript2529.chr4.nnic	46.23	40.21	36.77	61.28	52.47	57.57	47.14	46.93
transcript2534.chr4.nnic	9.17	12.36	21.07	14.54	10.86	10.86	16.78	16.2
transcript2545.chr4.nnic	8.81	16.92	12.31	0.0	2.77	0.0	4.25	1.92
transcript1098.chr18.nnic	2.0	3.07	3.08	2.11	0.53	5.0	1.39	1.46
transcript1102.chr18.nnic	0.0	0.0	0.0	0.47	0.0	0.0	1.24	0.97
transcript1106.chr18.nnic	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0
transcript2246.chr8.nic	0.0	1.71	1.24	0.78	0.0	0.5	1.44	0.53
transcript12755.chr5.nic	0.0	2.16	3.04	1.52	2.4	5.25	0.82	1.25
transcript2958.chr2.nic	0.2	0.0	0.17	0.61	0.62	0.0	1.21	0.0
transcript2960.chr2.nic	1.18	0.0	0.0	0.0	0.87	0.39	2.65	1.65
transcript2962.chr2.nnic	0.0	0.42	1.19	0.71	1.43	1.69	0.0	1.16
transcript2969.chr2.nic	1.1	0.81	0.57	1.05	1.64	0.77	0.0	0.96
transcript2971.chr2.nic	0.48	1.41	0.99	0.76	0.9	0.29	1.01	0.64
transcript2939.chr2.nnic	0.83	1.45	0.63	0.25	0.26	2.15	0.45	0.0
transcript11804.chr4.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0
transcript15055.chr2.nic	2.38	2.37	1.77	0.44	0.0	0.0	0.0	2.57
transcript2905.chr2.nnic	0.0	0.44	1.61	1.6	2.6	0.0	0.8	0.39
transcript1279.chr10.nic	38.07	43.39	30.16	39.8	40.36	39.88	30.67	23.07
transcript16389.chr11.nnic	3.7	2.21	0.72	0.61	3.68	5.57	0.66	1.45
transcript3732.chr5.nnic	3.45	7.23	2.58	6.47	4.49	0.0	2.65	4.33
transcript3735.chr5.nnic	4.8	6.14	7.11	3.57	4.26	7.94	5.56	3.63
transcript190.chr3.nic	18.99	21.61	17.01	20.04	16.94	19.81	22.93	13.45
transcript193.chr3.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript196.chr3.nic	19.46	13.38	15.77	16.19	15.22	13.95	15.48	19.2
transcript197.chr3.nnic	9.61	7.1	9.83	8.58	9.97	6.77	9.15	7.14
transcript199.chr3.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript7256.chr3.nic	0.67	3.35	0.0	1.33	2.69	2.25	1.92	0.73
transcript6830.chr7.nic	10.38	15.58	17.11	18.7	11.39	15.97	12.38	15.18
transcript11542.chr5.nnic	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0
transcript3662.chr5.nic	4.28	3.74	5.98	4.68	3.39	3.64	4.47	5.57
transcript166.chr3.nic	0.0	0.0	0.43	1.74	0.0	0.0	0.0	0.0
transcript167.chr3.nic	0.69	0.0	2.18	0.0	1.92	3.44	1.03	1.71
transcript14888.chr2.nic	3.47	2.29	3.97	2.31	3.24	3.82	3.78	4.06
transcript2383.chr4.nnic	0.4	0.49	0.59	0.41	0.25	0.82	0.65	1.0
transcript2744.chr2.nnic	5.56	5.68	7.09	5.53	6.62	5.63	5.6	4.05
transcript2752.chr2.nnic	0.0	0.73	0.0	0.0	0.0	0.0	1.38	0.0
transcript11504.chr4.nnic	25.49	27.34	26.6	27.54	25.31	28.41	26.04	27.0
transcript11507.chr4.nnic	17.61	16.71	13.98	15.63	16.05	10.12	15.17	15.04
transcript1062.chr8.nnic	0.57	0.66	0.53	0.68	0.94	0.29	1.13	0.88
transcript1063.chr8.nnic	0.43	0.71	0.19	0.55	0.0	0.25	0.34	0.23
transcript14856.chr2.nnic	2.75	0.52	2.27	1.96	2.03	1.71	1.9	0.94
transcript14857.chr2.nic	4.36	7.0	6.09	6.29	5.71	4.15	7.45	5.46
transcript11473.chr4.nic	20.15	19.42	18.55	20.61	20.46	25.59	18.22	21.75
transcript2335.chr4.nnic	13.62	13.39	15.61	13.89	13.01	13.88	12.84	16.62
transcript11161.chr5.nic	12.91	11.34	12.82	11.51	12.61	13.06	12.24	13.02
transcript11396.chr4.nnic	2.18	2.57	5.44	5.47	4.36	6.79	2.04	2.39
transcript11398.chr4.nic	2.25	0.97	1.82	1.99	1.44	2.51	3.04	1.24
transcript11319.chr4.nnic	118.81	114.03	135.86	134.64	112.04	103.81	116.58	107.89
transcript10619.chr8.nnic	1.2	1.45	0.72	2.26	2.29	4.04	2.82	1.16
transcript2998.chr19.nnic	1.13	0.39	0.44	0.6	0.22	0.46	0.0	0.23
transcript520.chr5.nnic	0.4	1.02	0.75	0.59	0.51	0.3	1.15	1.54
transcript507.chr5.nnic	0.87	1.38	1.21	1.54	0.94	0.95	0.72	1.1
transcript9344.chr2.nnic	4.62	2.94	0.0	0.0	0.0	1.31	0.0	2.64
transcript313.chr8.nnic	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0
transcript9289.chr6.nnic	3.45	3.39	2.1	2.3	3.3	4.7	1.3	3.28
transcript9290.chr6.nic	4.26	5.35	3.54	2.3	3.77	2.42	1.79	4.02
transcript9294.chr6.nic	0.56	0.0	0.71	0.0	2.37	1.99	1.31	0.0
transcript9665.chr10.nnic	2.75	7.12	7.11	0.97	6.09	6.15	5.06	1.29
transcript9688.chr10.nnic	0.38	0.47	0.76	0.43	0.46	0.68	0.82	1.96
transcript973.chr4.nic	3.93	3.88	4.07	3.92	4.87	4.36	4.19	5.22
transcript9639.chr10.nnic	0.48	0.84	0.22	0.71	0.21	0.65	0.5	0.69
transcript3969.chr14.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript3973.chr14.nic	0.0	0.0	0.0	0.0	0.0	0.0	3.44	0.0
transcript1382.chr17.nic	30.98	34.08	21.7	45.91	27.35	40.52	20.63	31.46
transcript1385.chr17.nic	65.79	63.93	57.38	59.6	53.91	64.83	62.23	72.63
transcript2307.chr9.nnic	1.29	1.14	2.44	1.73	1.38	1.53	2.4	0.41
transcript2315.chr9.nnic	0.0	0.39	2.11	0.0	0.0	0.0	0.0	0.06
transcript2319.chr9.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript2330.chr9.nnic	1.35	0.25	0.77	0.83	0.57	2.15	0.76	0.29
transcript2331.chr9.nnic	0.71	0.59	0.33	2.47	1.35	2.1	1.34	2.98
transcript2336.chr9.nic	8.57	8.25	5.39	9.26	8.15	9.25	8.38	7.49
transcript2339.chr9.nic	1.08	3.71	1.01	0.0	0.03	0.0	0.68	2.67
transcript440.chr5.nnic	4.31	3.82	4.95	3.96	4.61	3.1	4.43	2.97
transcript9266.chr2.nnic	2.75	0.48	0.15	0.9	0.74	1.21	1.43	0.38
transcript6476.chr7.nic	4.61	4.86	4.49	3.03	3.07	6.19	4.61	5.62
transcript6479.chr7.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript6484.chr7.nic	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0.0
transcript14667.chr2.nnic	2.93	3.09	2.2	2.5	1.96	2.45	3.66	2.0
transcript8349.chr2.nic	12.77	11.73	12.48	10.92	7.97	11.62	11.35	6.65
transcript8352.chr2.nic	9.72	7.04	5.49	10.5	11.78	5.03	6.52	5.2
transcript8361.chr2.nic	0.0	1.68	3.36	1.86	0.02	3.62	3.81	5.61
transcript8362.chr2.nic	2.15	3.68	2.78	1.68	2.19	1.41	2.3	2.2
transcript13647.chr7.nic	11.15	10.83	13.9	13.11	8.68	10.38	12.33	13.98
transcript8097.chr1.nic	15.11	18.48	12.48	9.12	24.55	19.75	21.45	19.99
transcript8098.chr1.nic	7.82	2.01	10.37	8.14	0.0	5.52	0.17	3.44
transcript824.chr4.nnic	1.15	1.71	1.75	4.48	2.26	2.3	2.15	3.35
transcript8206.chr3.nic	0.39	0.0	0.0	0.0	0.0	1.23	0.0	0.0
transcript3788.chr9.nnic	3.87	4.91	6.62	3.52	5.56	3.04	4.56	4.25
transcript9097.chr6.nnic	5.86	2.88	1.77	3.53	3.67	4.64	3.54	2.65
transcript9074.chr6.nic	1.12	1.38	1.89	2.82	3.21	1.87	1.78	0.31
transcript9078.chr6.nic	1.79	7.19	6.77	6.4	7.56	4.66	6.66	1.58
transcript6846.chr17.nnic	23.48	21.08	22.43	25.01	16.84	18.68	24.76	23.57
transcript13568.chr7.nic	50.59	52.93	44.03	46.19	50.41	52.77	52.75	50.08
transcript8338.chr2.nic	0.33	2.24	2.86	1.17	1.47	1.23	0.82	3.25
transcript5438.chr17.nnic	0.0	2.22	0.65	0.63	1.76	1.14	0.52	0.0
transcript6830.chr3.nnic	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0
transcript733.chr4.nnic	3.76	2.85	2.95	2.47	1.43	1.78	4.02	2.13
transcript542.chrX.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript546.chrX.nnic	4.63	3.95	2.66	3.66	2.0	4.07	3.67	2.69
transcript548.chrX.nic	3.74	4.0	4.57	3.59	5.3	4.9	2.77	5.37
transcript552.chrX.nnic	0.94	1.13	0.23	1.4	0.0	0.71	2.94	0.45
transcript9020.chr6.nnic	1.09	0.21	0.33	1.48	0.95	0.79	0.7	0.83
transcript3104.chr7.nic	3.67	3.16	5.33	4.92	5.15	3.09	4.33	4.87
transcript677.chr4.nnic	8.2	10.07	8.77	11.78	11.5	11.24	4.8	6.59
transcript688.chr4.nnic	6.23	0.0	2.35	0.0	0.45	0.0	0.0	1.88
transcript9344.chr10.nic	0.9	1.12	0.72	1.58	0.97	3.07	0.99	0.52
transcript9348.chr10.nnic	0.0	1.75	1.71	2.42	1.42	0.71	0.73	1.39
transcript5949.chr7.nic	13.79	12.5	13.01	11.1	8.63	8.32	13.55	10.37
transcript5998.chr7.nic	45.94	36.37	35.39	37.4	46.79	35.46	51.74	36.3
transcript6000.chr7.nic	46.81	52.71	65.42	49.38	47.48	45.14	53.03	37.68
transcript13783.chr11.nic	3.05	6.93	4.14	4.54	5.18	3.83	4.52	4.63
transcript8049.chr9.nnic	0.24	1.03	0.11	0.22	0.0	0.0	0.24	0.0
transcript8074.chr9.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript8076.chr9.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript8078.chr9.nnic	2.07	1.02	1.11	0.0	2.54	2.0	1.14	0.88
transcript1059.chr18.nnic	4.82	1.68	3.72	2.63	3.33	3.19	5.39	4.15
transcript1060.chr18.nnic	20.82	14.3	14.32	14.73	16.34	18.24	19.94	14.12
transcript7126.chr11.nic	5.85	5.28	6.66	5.7	9.0	7.2	7.59	6.51
transcript3780.chr14.nic	1.75	3.23	2.47	3.09	3.89	1.53	10.94	6.97
transcript183.chr5.nic	1.11	0.67	0.0	2.34	1.69	0.29	0.73	1.34
transcript4910.chr17.nnic	0.34	0.78	1.12	0.0	1.55	2.44	0.0	2.0
transcript4934.chr17.nic	3.37	0.9	1.25	2.14	0.0	3.09	2.14	0.39
transcript4951.chr17.nic	0.0	0.63	0.0	0.0	0.57	0.0	0.0	0.0
transcript4967.chr17.nic	1.75	2.76	2.78	1.94	3.26	2.63	2.11	3.32
transcript2615.chr7.nnic	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0
transcript6837.chr17.nnic	0.65	0.31	1.15	0.0	0.0	0.0	2.15	0.0
transcript7955.chr2.nnic	4.29	4.88	5.66	5.46	4.73	4.99	3.2	6.07
transcript13626.chr11.nnic	33.07	27.63	38.21	35.88	39.68	37.67	37.69	33.51
transcript7862.chr2.nic	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0
transcript442.chr4.nnic	2.03	5.0	1.14	1.57	2.94	1.65	3.07	1.28
transcript11080.chr5.nnic	1.54	2.82	2.2	1.16	0.71	0.0	0.0	2.32
transcript11087.chr5.nic	1.92	2.31	1.55	1.23	1.19	1.39	3.83	1.0
transcript11090.chr5.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript11092.chr5.nnic	1.46	2.35	2.26	0.0	2.48	4.56	2.55	1.86
transcript11094.chr5.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript11096.chr5.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript11098.chr5.nnic	4.47	3.35	5.59	6.84	4.42	4.67	2.34	4.53
transcript285.chr5.nnic	0.0	1.71	0.0	0.54	1.59	0.35	0.36	1.91
transcript2572.chr11.nnic	0.29	0.0	0.0	0.0	0.33	0.0	0.0	0.0
transcript7045.chr11.nnic	0.46	1.27	0.39	0.76	1.25	1.1	0.54	0.79
transcript6346.chr16.nnic	5.77	8.48	6.06	6.69	6.52	4.48	4.54	4.83
transcript10502.chr4.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0
transcript10505.chr4.nic	5.2	3.59	7.42	0.0	3.56	3.97	6.31	2.28
transcript3570.chr14.nnic	18.22	10.69	12.83	14.32	9.9	12.33	11.56	15.24
transcript7159.chr8.nic	5.9	8.47	7.65	8.03	8.26	7.8	13.09	11.48
transcript1179.chr14.nnic	0.22	0.0	0.2	0.19	0.0	0.0	0.0	0.48
transcript5428.chr1.nnic	25.1	24.12	24.18	23.13	29.92	23.31	26.48	27.42
transcript5437.chr1.nic	3.46	4.0	3.72	5.01	3.44	5.58	2.16	3.9
transcript5444.chr1.nnic	0.0	0.17	1.26	0.85	0.14	0.17	0.16	0.44
transcript6324.chr16.nnic	6.89	4.2	3.58	5.23	9.15	4.48	5.67	4.53
transcript7407.chr6.nnic	0.0	1.09	0.0	0.32	0.54	0.0	0.86	0.0
transcript35.chr10.nnic	0.0	1.31	0.0	3.92	0.66	0.94	0.91	1.18
transcript7527.chr2.nic	5.51	2.77	7.02	3.05	5.6	2.96	2.38	2.07
transcript7528.chr2.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript7530.chr2.nic	1.73	6.24	0.02	1.65	1.56	4.59	4.31	4.67
transcript7537.chr2.nic	8.72	6.46	8.87	8.58	11.59	12.06	7.54	10.77
transcript7541.chr2.nic	6.49	9.19	4.54	6.51	10.59	5.33	4.44	7.18
transcript1784.chr17.nic	9.94	8.52	9.63	10.06	9.03	7.99	8.13	9.62
transcript7930.chr4.nic	10.59	8.29	9.75	10.32	9.51	10.73	11.29	8.02
transcript7936.chr4.nic	6.09	5.91	4.8	1.44	8.09	5.85	1.97	6.41
transcript7942.chr4.nic	0.0	4.52	4.46	4.56	2.56	0.25	2.69	1.18
transcript1632.chr7.nic	0.94	1.28	1.94	0.0	0.0	0.58	0.0	1.16
transcript307.chr4.nnic	0.0	3.14	2.36	2.18	0.53	2.93	0.66	0.94
transcript6816.chr11.nic	5.7	5.17	3.47	5.53	6.59	3.24	3.62	4.15
transcript6824.chr11.nic	3.4	0.41	2.9	0.66	2.59	1.59	0.85	3.24
transcript3406.chr14.nnic	1.08	4.12	4.23	2.91	5.21	3.69	3.74	2.67
transcript10429.chr4.nnic	0.52	1.21	1.24	0.78	0.99	1.3	0.93	0.66
transcript6330.chr3.nic	1.65	2.56	3.33	0.0	2.65	1.69	1.15	1.18
transcript6331.chr3.nnic	0.0	2.33	2.32	1.12	2.15	1.19	6.07	0.0
transcript6180.chr16.nic	0.4	1.57	1.48	2.09	0.93	1.09	0.81	0.42
transcript7826.chr4.nic	1.54	1.54	0.92	0.53	0.0	1.38	3.04	1.31
transcript7369.chr6.nnic	2.78	3.54	4.43	1.68	1.95	7.55	3.65	5.89
transcript1551.chr7.nnic	3.37	5.45	3.68	8.84	0.0	3.91	8.25	5.89
transcript1553.chr7.nnic	18.25	20.61	11.54	11.85	11.48	20.52	17.54	10.56
transcript6134.chr16.nnic	5.75	5.5	1.95	10.51	4.99	13.97	6.0	6.67
transcript6144.chr16.nnic	1.4	0.0	0.42	0.0	0.0	0.72	0.56	0.0
transcript6145.chr16.nnic	0.0	0.89	1.51	0.0	0.91	1.18	4.91	0.0
transcript6700.chr11.nnic	0.16	0.39	0.0	0.25	0.27	0.15	0.0	0.0
transcript8298.chr1.nnic	2.05	3.6	3.54	2.91	2.68	3.73	3.8	4.22
transcript10337.chr4.nnic	1.6	1.82	3.14	5.18	3.81	2.05	2.79	2.37
transcript8291.chr1.nic	2.17	2.16	2.63	3.18	2.75	1.86	4.61	3.34
transcript8292.chr1.nic	41.43	35.93	36.34	40.62	38.42	43.22	36.42	41.13
transcript6166.chr12.nic	0.0	0.0	0.0	0.0	0.0	0.92	0.58	0.27
transcript10766.chr9.nnic	10.08	5.89	4.51	9.88	8.26	9.88	5.59	7.19
transcript10768.chr9.nnic	2.24	2.97	7.24	5.73	6.59	2.53	4.04	5.22
transcript10771.chr9.nic	0.84	0.64	0.84	0.35	0.0	0.8	0.15	0.94
transcript10774.chr9.nnic	18.91	20.36	19.16	13.55	17.39	18.62	20.91	22.1
transcript6130.chr12.nnic	2.05	1.13	2.16	0.66	0.68	0.41	0.76	1.33
transcript6138.chr12.nic	2.09	0.0	2.62	1.8	3.37	3.51	2.21	3.44
transcript6141.chr12.nnic	3.47	4.01	3.0	3.77	0.94	2.6	4.07	2.02
transcript6146.chr12.nnic	0.55	0.0	0.3	0.0	2.26	1.95	0.4	1.78
transcript6154.chr12.nnic	0.34	0.93	1.45	0.0	0.0	0.0	0.0	1.23
transcript6809.chr19.nnic	0.0	0.0	2.55	1.21	0.0	0.0	1.95	0.0
transcript6629.chr11.nic	0.82	1.65	2.5	1.13	1.0	1.52	2.98	1.37
transcript5437.chr19.nic	4.46	2.95	4.0	2.87	3.32	1.61	2.76	2.95
transcript8176.chr1.nnic	0.0	0.0	0.0	0.73	0.0	0.0	0.0	0.0
transcript7640.chr4.nic	7.77	9.72	5.1	6.18	7.77	7.25	6.41	8.5
transcript7654.chr4.nic	3.75	4.33	7.76	4.19	5.62	2.43	4.97	2.88
transcript2005.chr7.nnic	0.0	8.65	8.37	4.94	0.0	0.0	7.41	7.59
transcript2016.chr7.nic	5.95	0.0	1.95	3.86	4.28	7.03	0.0	0.23
transcript10205.chr4.nnic	15.9	11.26	10.34	3.32	12.86	4.33	17.6	13.57
transcript10206.chr4.nnic	2.36	0.69	3.16	1.04	0.95	0.36	0.78	1.02
transcript6616.chr11.nnic	0.25	0.0	0.0	0.0	0.0	0.49	0.0	0.0
transcript10192.chr4.nnic	28.31	33.02	25.27	27.71	24.28	26.87	26.23	31.35
transcript10169.chr4.nnic	1.12	0.69	0.83	1.53	0.27	2.25	0.34	1.3
transcript1367.chr7.nic	0.84	3.55	3.04	3.2	3.35	1.12	2.88	3.12
transcript1370.chr7.nnic	0.0	0.0	0.0	0.0	0.0	2.76	0.43	0.0
transcript1372.chr7.nnic	2.07	0.67	1.86	1.46	1.23	0.0	0.35	1.47
transcript4762.chrX.nnic	2.82	3.44	1.56	2.65	2.0	2.37	1.3	1.09
transcript4767.chrX.nnic	1.27	0.0	0.16	0.23	0.0	0.91	0.37	0.16
transcript4769.chrX.nnic	3.34	3.82	2.76	2.83	3.94	2.38	4.39	3.88
transcript4782.chrX.nic	3.5	1.4	1.48	3.34	1.98	2.85	0.51	0.0
transcript4793.chrX.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52
transcript3075.chr14.nic	4.8	7.68	0.0	0.0	0.0	2.36	1.56	0.0
transcript4680.chrX.nic	71.7	73.83	68.83	62.96	66.41	70.83	73.59	66.89
transcript4691.chrX.nnic	44.69	37.84	51.76	43.8	41.76	53.4	48.04	57.41
transcript4706.chrX.nnic	31.23	31.06	23.36	35.82	32.61	26.69	21.78	31.1
transcript4709.chrX.nic	18.07	23.29	26.7	21.54	26.46	22.29	19.84	16.5
transcript5448.chr19.nnic	12.72	14.06	13.6	9.37	19.0	11.02	13.12	21.5
transcript2125.chr7.nic	6.41	6.62	4.43	5.35	4.67	5.86	6.73	6.52
transcript1363.chr11.nnic	10.53	8.62	12.26	13.98	12.98	9.11	10.47	11.33
transcript721.chr13.nic	42.58	46.4	49.3	52.26	49.5	52.59	43.93	48.66
transcript760.chr13.nic	11.1	8.21	14.17	9.56	11.25	9.19	18.36	9.07
transcript4396.chrX.nnic	13.23	16.9	20.24	15.86	15.93	21.49	15.07	14.81
transcript4397.chrX.nnic	3.06	0.25	2.05	1.0	0.88	1.21	1.92	2.88
transcript10004.chr4.nnic	5.0	3.75	6.06	3.48	4.13	5.87	6.49	7.11
transcript10021.chr4.nic	3.55	8.21	8.23	7.58	4.54	4.66	5.39	5.84
transcript509.chr4.nnic	1.0	2.82	1.43	2.75	0.0	0.76	0.99	1.92
transcript9971.chr4.nnic	0.0	0.93	0.59	0.44	0.0	0.0	0.0	0.55
transcript9973.chr4.nic	0.0	0.68	0.22	0.23	0.21	0.21	0.23	0.25
transcript9980.chr4.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript496.chr4.nnic	0.74	1.38	1.39	2.65	5.46	2.72	1.82	1.52
transcript9965.chr4.nnic	0.94	1.49	1.38	0.77	2.07	1.69	1.85	1.14
transcript1269.chr11.nic	8.21	4.61	0.0	10.2	19.57	0.28	0.62	1.1
transcript1281.chr11.nic	6.53	10.35	12.1	1.27	3.18	5.97	16.37	14.54
transcript6075.chr8.nnic	9.61	5.57	4.62	5.63	4.43	8.0	6.07	6.01
transcript6078.chr8.nic	8.03	9.94	9.9	9.08	8.97	6.71	7.21	7.38
transcript253.chr4.nnic	12.91	9.55	16.84	10.4	13.97	10.49	19.16	15.75
transcript167.chr18.nic	20.98	15.98	15.14	17.66	14.82	19.9	20.13	18.33
transcript2800.chr11.nnic	11.12	18.13	11.0	19.85	12.9	20.65	12.62	20.1
transcript3667.chr3.nnic	7.11	3.72	8.45	12.41	6.19	9.96	10.0	4.58
transcript3683.chr3.nic	7.23	7.62	8.7	5.44	5.51	9.67	8.28	5.62
transcript13784.chr5.nic	7.24	3.61	1.27	2.96	3.98	0.0	7.52	3.72
transcript131.chr4.nnic	3.32	3.05	3.74	2.37	2.16	2.16	2.79	1.93
transcript5783.chr12.nic	4.94	7.33	6.7	8.03	4.23	7.32	5.94	6.83
transcript9044.chr7.nic	1.53	2.23	0.97	0.0	0.3	1.48	0.72	0.79
transcript6215.chr11.nic	1.45	1.73	1.74	1.79	1.5	2.1	1.9	2.16
transcript9542.chr4.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript9554.chr4.nic	27.01	20.62	23.71	22.99	28.0	28.81	19.66	30.66
transcript4384.chr17.nnic	6.32	3.75	4.88	4.55	6.04	6.6	5.59	6.43
transcript4392.chr17.nnic	11.27	12.52	10.51	12.82	9.32	12.21	12.11	13.47
transcript3652.chr19.nnic	7.61	8.11	9.1	8.45	10.86	12.13	7.62	12.14
transcript6776.chr19.nnic	8.79	8.39	5.89	6.07	10.87	8.41	7.03	4.21
transcript6778.chr19.nnic	0.7	1.96	3.65	1.32	1.16	1.51	0.0	1.14
transcript6781.chr19.nnic	6.37	4.06	2.57	8.03	4.64	4.16	5.35	7.36
transcript5725.chr13.nic	1.5	1.96	1.79	1.41	1.62	2.69	3.35	3.08
transcript1061.chr7.nic	0.86	1.19	1.42	2.2	0.49	0.39	0.88	3.35
transcript1075.chr7.nic	0.0	2.09	3.57	0.0	0.0	0.52	0.0	0.45
transcript3254.chr3.nnic	1.6	0.76	0.62	0.0	0.74	0.62	0.0	0.0
transcript3262.chr3.nic	3.72	2.5	3.38	2.03	2.94	3.95	1.84	2.85
transcript3272.chr3.nic	5.53	4.87	5.85	8.23	10.22	7.82	8.35	8.38
transcript1989.chr1.nnic	21.16	13.12	14.87	10.82	6.7	24.26	18.65	25.25
transcript1990.chr1.nic	28.59	42.81	31.25	40.21	46.95	35.05	29.46	28.22
